SA2_CODE21,SA2_NAME21,area_sqkm,tree_count,tree_density_per_ha,mean_diameter_cm,species_diversity_shannon,pct_long_life_expectancy,mean_useful_life_years,canopy_coverage_ratio_city,vegetation_cover_pct_state,tree_cover_pct_state,building_count,building_density_per_ha,building_coverage_ratio,mean_building_area_sqm,road_length_km,road_density_km_per_sqkm,park_coverage_ratio,water_coverage_ratio,dist_to_nearest_park_m,dist_to_nearest_water_m,impervious_ratio,mean_uhi_2018,max_uhi_2018,heat_mesh_block_count
212011552,Pakenham - South West,22.270203280176982,,,,,,,,40.94227314607795,4.053197643977217,2825,1.2685110972985916,0.042733443380031995,336.87875077353834,325.32543578406256,14.608103558427743,0.10227936896685892,0.005963556972023657,83.35492335321355,926.1043080706354,0.1410791032799479,10.06337229306119,14.2971081,282.0
212021293,Berwick - North,19.74201381353889,,,,,,,,50.30504749972568,16.13160751271561,7433,3.7650667607691153,0.0944579949219275,250.880000073709,288.09575234542507,14.593027594168316,0.11668031001747799,0.0037411825858131506,64.32372950922816,594.8679900606286,0.19541709252888959,9.4990061513576,14.1121793,326.0
212021295,Doveton,5.192127230109267,,,,,,,,38.87896526723108,10.275280881946616,3213,6.188215075639399,0.102889451483444,166.26676711428445,108.7877557878188,20.952444146005526,0.19662028704363066,0.0011266825400716516,265.5301893564553,617.7627463203264,0.25188935964831316,7.98303772679699,10.45223559,156.0
212021297,Hallam,8.054544492760154,,,,,,,,31.747934859001337,6.901472212076487,657,0.8156885849852167,0.08810552775714027,1080.1368240152224,132.2924977804982,16.424578435119404,0.08427030259655519,0.0020064534349837396,193.80562717790824,1073.5124945077855,0.21025237001924135,8.575248031479573,12.06258324,147.0
212021299,Narre Warren North,34.39926630999251,,,,,,,,71.36782064161802,18.185926974397344,478,0.138956452062801,0.005907388818347013,425.125190709186,201.14405621317886,5.847335649561493,0.03438845579129348,0.021332384526849265,805.6923153080273,33.462614673057914,0.04678308270268877,7.209083298683147,11.77958487,139.0
212021453,Endeavour Hills - North,14.471221190730017,,,,,,,,65.41172097515958,22.681783218944126,1662,1.1484863496279394,0.02084849401796529,181.53018557616565,127.40684188775082,8.804152753146028,0.349587215216505,0.004344277308741081,420.221076549516,101.90747296367884,0.08156344667821497,5.53458590123736,10.01929655,157.0
212021454,Endeavour Hills - South,5.5863623430315315,,,,,,,,35.373253145820684,10.464174464962099,1777,3.1809608666302185,0.05409210708477245,170.04958360923013,122.90975171315648,22.00175072182258,0.14035597780358006,0.011756809712961063,4.356687688454466,1202.483348105764,0.21021790626822226,8.608332245681405,10.18633268,174.0
212021455,Narre Warren - North East,4.872825960615341,,,,,,,,36.93420927023879,9.321506221818534,635,1.3031452490452013,0.027599716970278063,211.7930982022153,116.4768910202394,23.903355457729234,0.14872950550672648,0.01141795456030119,2.3365546771261765,368.8495173608821,0.18724387597868153,11.31985068962967,12.66860238,156.0
212021456,Narre Warren - South West,9.303106601984716,,,,,,,,41.01271820182277,9.01825741372078,1876,2.016530692661069,0.08167590721300094,405.03180789784653,170.4211042345137,18.31873066983412,0.19930404588182424,0.004035989552887804,5.5571225443506505,225.99873879828033,0.21739567008417843,10.528722446754227,13.38311615,193.0
212021553,Berwick - South East,9.881006996585587,,,,,,,,51.92289296987462,8.91048904550638,510,0.5161417254093961,0.016215820565738715,314.1737969910602,214.26366184770566,21.684395317374552,0.16821491140683986,0.017703021409935193,211.1240316408949,532.0494194551261,0.16623943196206614,10.828628286619113,15.35432226,177.0
212021554,Berwick - South West,4.970234422722335,,,,,,,,40.68085641710805,5.960776214374395,267,0.537198001726761,0.013475512852463744,250.84815671592713,118.45089059309497,23.83205308215948,0.18149135432842564,0.04787714033420859,145.24732298259943,428.21387322852655,0.17502745865534014,11.971872043968865,14.89964296,114.0
212031300,Cranbourne,13.023697343976496,,,,,,,,46.28309202466462,11.141033507825203,5789,4.444974301155296,0.09866744884316513,221.9752964995105,254.793819053295,19.563862114097578,0.15405758577895684,0.005726601079842359,159.5631666598052,1234.7007214331422,0.22916437978648066,10.970286812115233,15.67807595,292.0
212031303,Cranbourne South,81.64110713515916,,,,,,,,47.15529347299933,10.253626935937394,2553,0.31271011498820517,0.008348146953681862,266.9612063555008,528.6809211075781,6.475670647537054,0.1074012375186382,0.008772415963738244,902.2209815212393,415.9770435290624,0.05260566499634535,8.16251704831249,14.28826313,128.0
212031304,Cranbourne West,12.895460121045064,,,,,,,,55.75733695829644,4.2126767923447375,3101,2.4047222595332185,0.09636767078995394,400.74345554010006,249.16107273733988,19.321611667870254,0.12474265716169142,0.011151468815767009,64.11701849278155,6.328190459268583,0.22652981384800575,9.163877793119056,12.68430111,152.0
212031306,Lynbrook - Lyndhurst,7.356633141127947,,,,,,,,38.35981807540218,5.818555341624521,2533,3.443151169030064,0.09633197943515084,279.7785363059955,175.71060187893528,23.88464920135934,0.13975890371510166,0.012783428255643256,87.57087783229906,531.9835367331021,0.25612547680725084,9.557497265410872,11.96289628,130.0
212031308,Pearcedale - Tooradin,98.48539501387471,,,,,,,,56.41118728027472,9.424265859708337,2806,0.2849153419758014,0.006933972170281829,243.36956101404846,288.64532528218206,2.930843961599763,0.004005476934170844,0.028865153429696366,1774.409441475191,672.3145280691002,0.02736562761363504,7.4381065897311975,14.00396505,114.0
212031457,Narre Warren South - East,6.218866634722756,,,,,,,,43.34112957782728,11.210190009007619,172,0.27657772726568197,0.013642194029446076,493.24991438451275,123.58810234443882,19.873090967153136,0.11836172088797359,0.033676114149156944,155.27979608262055,746.1755692344534,0.1463265710278691,11.938533945882856,15.18089381,150.0
212031458,Narre Warren South - West,6.77513096942996,,,,,,,,45.4274130405815,10.12300168849876,880,1.298867880149689,0.04143698384063789,319.02385511190295,138.05385242183368,20.376558482005127,0.1097629046665328,0.005711605782484315,0.0,24.13762054895773,0.18044309249775145,11.98885222782699,14.68618196,154.0
212031555,Clyde North - North,6.881370013298705,,,,,,,,62.65563228142397,3.521053997897911,309,0.4490384900141062,0.014263909022084381,317.65448484463536,137.44132960438822,19.972960230124773,0.15739084247378277,0.023336551286801118,29.073883836333618,532.3776211341702,0.14741167376137368,11.295432767206464,15.5382431,37.0
212031556,Clyde North - South,19.648385915025486,,,,,,,,49.15361040016027,2.734320044068645,381,0.1939090577962652,0.009503932308454302,490.12317508343614,383.1236815548096,19.498990055047106,0.11202461398125571,0.009282824052397741,73.99865955671989,1170.0069864498403,0.13933844626321906,10.912117665868703,15.00276559,14.0
212031557,Cranbourne East - North,11.022668767576363,,,,,,,,48.23264820408804,5.736299444526715,1447,1.3127492356990809,0.031054338932823215,236.55956589672505,220.2754763506402,19.98386062353517,0.0885528319988443,0.01313481627087743,269.92245265799994,396.22533905778175,0.1617869965729814,12.75077630359243,15.67807595,191.0
212031558,Cranbourne East - South,5.325931858347718,,,,,,,,43.36365295857428,4.671602103116546,846,1.5884544198101278,0.045445869117597085,286.10118459067496,135.8035408132092,25.49855019274317,0.2250470164761575,0.0060165394571798396,192.34863164779537,431.55685965763314,0.22024904775842674,12.65627811596992,14.9386433,45.0
212031559,Cranbourne North - East,5.453390421972559,,,,,,,,40.69643174661422,2.9120342813601536,277,0.5079408928506638,0.014136436665022093,278.3086942593978,106.78676041164739,19.58171928813072,0.07787339181426502,0.02239530993197879,21.73940572911254,55.81209930344942,0.13971839958890794,12.731281931260838,15.5652462,88.0
212031560,Cranbourne North - West,4.783872203255709,,,,,,,,42.02148263489141,11.815335386132755,154,0.32191495394712644,0.011161543488619304,346.7233613028289,106.69777220228221,22.303641834258876,0.057954688432495606,0.0,183.4288173579847,599.3446392742852,0.16142795704579913,10.810748983620847,14.8598627,122.0
